id,kind,name,author,sha256,symbol,timeframe,data_symbol,data_timeframe,window_from,window_to,window_bars,frozen_input,compiled,compile_error,ohlcv_ok,tv_ok,tv_cached,tv_bars,pyne_ok,pyne_error,is_strategy,pyne_run_sec,pyne_ms_per_bar,pyne_wall_sec,tv_wall_sec,tv_compile_sec,tv_bench_bars,bench_ratio,plot_common_cols,plot_bars_joined,plot_match_pct,plot_na_match_pct,plot_bars_numeric,plot_num_match_pct,plot_na_struct_mismatch,plot_exact_pct,plot_max_ulp,plot_fidelity,transcendentals,plot_worst_col,plot_worst_match_pct,plot_max_abs,plot_max_rel,plot_nrmse_range_med,plot_nrmse_iqr_med,plot_pearson_min,plot_first_divergence_ts,plot_repaint,plot_repaint_shift,plot_repaint_match_pct,trades_tv,trades_pc,entry_match_pct,exit_match_pct,trade_match_pct,qty_match_pct,pc_extra_entries,pc_missing_entries,tv_net_profit,pc_net_profit,net_profit_match,net_profit_rel_err,tv_net_profit_pct,pc_net_profit_pct,tie_excluded,tie_excluded_reason,trade_match_pct_adj,tv_net_profit_adj,pc_net_profit_adj,net_profit_match_adj,net_profit_rel_err_adj,uses_request_security,sec_contexts,sec_series,data_limited,data_limited_reason,uses_lookahead,repaints,repaint_channel,la_plot_match_pct,la_plot_exact_pct,la_trade_match_pct,la_net_profit_match,status,fail_stage,compared_at
PUB;WDTgkTfs2ef2dOLptwW5Ch4WYZoNlmq5,indicator,Ripster EMA Clouds,ripster47,5f0b5c7c5e6e4bba80d06bd5f311ceed48b06744bd9866bf4d6abb7307880b59,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T12:00:00+00:00,28249,1,1,,1,1,1,28250,1,,0,1.301,0.0461,,,,,,10,28249,1.0,1.0,169382,1.0,0,1.0,0,exact,,Short Leading EMA1,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;66371444778149c4a1d740ded93ffc74,indicator,SMC Structures and FVG,LudoGH68,ca335efef98283029c151b4992e54846d0327a81701421bd5d2ee124ab5547cf,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T21:30:00+00:00,28268,1,1,,1,1,1,28269,1,,0,3.616,0.1279,,,,,,1,28268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;1f0519dd185c43769823a780c52510a5,indicator,SSL HYBRID Advanced,traderharikrishna,cab649337b2505421fa3c61ce46226711cbb7927b59b09193965b96812eb8c35,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,0,11.343,0.4107,,,,,,28,27617,1.0,1.0,316148,1.0,0,1.0,0,exact,asin;cos;exp;pow,Exit Arrows,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;ZytqOjqg7LTtinPoslFgHUVp4BE0tgdZ,indicator,SSL Hybrid,Mihkel00,471dff1bd64611661228ff6d475ac08b354299a663d5e215517b095b70292856,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,0,2.714,0.0983,,,,,,9,27613,1.0,1.0,169272,1.0,0,1.0,0,exact,asin;cos;exp;pow,Baseline,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;oHtszBC3Vsq3Ep8lmZxft0YvbM3VwFKE,indicator,ST0P,KivancOzbilgic,d7d8cbfa7c114cf2c19d43ceef6c14224b85f124a763b32d55d223d3236c6c72,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T05:30:00+00:00,28860,1,1,,1,1,1,28861,1,,0,0.92,0.0319,,,,,,6,28860,1.0,1.0,115663,1.0,0,1.0,0,exact,,,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;0F3eh03L0W70KP7Tata2t6I9SpoAjLnJ,indicator,STC Indicator - A Better MACD [SHK],shayankm,a008a49ab4fa7ee6cf5489176379964e0124313ca0582be7a42b68d9f7e7adec,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T09:00:00+00:00,28867,1,1,,1,1,1,28868,1,,0,0.95,0.0329,,,,,,3,28867,1.0,1.0,86601,1.0,0,1.0,0,exact,,STC,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;99165984ef224287a726a7f24576b530,indicator,Saty ATR Levels,satymahajan,45edb7224e7936679b7d344daf67f9c0bd13c6259ce7b0330b1e5ee6d5832e58,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-14T22:30:00+00:00,28366,1,1,,1,1,1,28367,1,,0,20.2,0.7121,,,,,,31,28366,1.0,1.0,368758,1.0,0,1.0,0,exact,,-100%,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-14T00:00:00+00:00"", ""bars"": 3285}]",0,,1,0,,,,,,ok,,2026-08-25
PUB;mAEHc6GmmwTIITEJUwdq2SO1pXJjAT6o,indicator,Scalping Line Indicator,KivancOzbilgic,f925f39c1cc6c90b2db6134cef8527159c2854eb5b09c664cc3a23f631a81c8c,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T13:30:00+00:00,28780,1,1,,1,1,1,28781,1,,0,0.724,0.0252,,,,,,2,28780,1.0,1.0,57554,1.0,0,1.0,0,exact,,SLI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;XnU5RtE4HZzxp4s1anV1LICs5CNFGPqj,indicator,Scalping PullBack Tool R1 by JustUncleL,JustUncleL,cf47502f977e5b5e6c9998f7d1bf70c1588c3d2021666b08a1fd7be37a7dea9e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-10T07:00:00+00:00,28143,1,1,,1,1,1,28144,1,,0,16.171,0.5746,,,,,,13,28143,1.0,1.0,197002,1.0,0,1.0,0,exact,,High PAC EMA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;0f80bcf05d544d4c98fde06faab1c976,indicator,Self-Aware Trend System [WillyAlgoTrader],WillyAlgoTrader,a5960a191657eeeaab94cc56cd6d041e65d19dc5845614ff6e9529944cb3a634,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,0,5.279,0.1912,,,,,,1,27613,1.0,1.0,27563,1.0,0,1.0,0,exact,pow,SuperTrend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;0b06925f650940fba1d8d7c0d8e484dd,indicator,Sessions [LuxAlgo],LuxAlgo,92c18f1d5592b3f2664fad651721c8d75970e0731ff6cac707f451ea1c50ba7b,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T22:00:00+00:00,28029,1,1,,1,1,1,28030,1,,0,2.178,0.0777,,,,,,27,28029,1.0,1.0,420435,1.0,0,1.0,0,exact,,Session A Active,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;2677,indicator,Sessions on Chart,Aurocks_AIF,3bd338084962e6a43bda28163b56bd47de1057fae752cd11f20757488165b0f1,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T10:30:00+00:00,28390,1,1,,1,1,1,28385,1,,0,2.895,0.102,,,,,,8,28384,1.0,0.999859,82768,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;acf8d4d6d2c94af0a06278acfdb750c4,indicator,Signal Forge [LuxAlgo],LuxAlgo,f414423bf277ba5fb3f2858bc45dca9f3dfb73ce6ac8b34af1337e583ee0ffbf,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,0,3.131,0.1134,,,,,,12,27617,1.0,1.0,59908,1.0,0,1.0,0,exact,,Long Glow 1,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;4029068866d5430ca49b34f292f1e606,indicator,Signal Moving Average [LuxAlgo],LuxAlgo,f7ac7d1c26dd3eab0d6680f79b4c9741076b64e8a13de19c812a059cf626faa7,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T15:30:00+00:00,28736,1,1,,1,1,1,28737,1,,0,0.881,0.0307,,,,,,2,28736,1.0,1.0,57423,1.0,0,1.0,0,exact,pow,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;486858895cb4461aae5a4055591269a9,indicator,Signal Table - AutoFib - SMA - EMA - RSI - ATR - Vol,only_fibonacci,9b8ed8548e7f51b2423f69dd1f72a960ac4667171b5918fc0182c2493d3da179,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T12:30:00+00:00,28778,1,1,,1,1,1,28779,1,,0,5.143,0.1787,,,,,,24,28778,1.0,1.0,516342,1.0,0,1.0,0,exact,,ParabolicSAR,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;f2a1a82b1a4741e0a217433d9cc9398f,indicator,Smart Money Breakout Signals [AlgoAlpha],AlgoAlpha,4b741287458c4a449e575522ac227a46459b92dc58f9dc89d2a1b0775d9f218e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:00:00+00:00,27615,1,1,,1,1,1,27616,1,,0,0.953,0.0345,,,,,,2,27615,1.0,1.0,55230,1.0,0,1.0,0,exact,,Bullish Signal,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;a16471dc85414264a69ccb4121308b9c,indicator,Smart Money Structure | GainzAlgo,GainzAlgo,8fd0eb192f907e71b9823ff0f761ad958f1d48fe740d4e38ee337dbb74eb43f2,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-10T21:30:00+00:00,28172,1,1,,1,1,1,28157,1,,0,310.618,11.0258,,,,,,4,28156,1.0,1.0,112471,1.0,0,1.0,0,exact,,CHoCH Sell,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-10T00:00:00+00:00"", ""bars"": 3281}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1"", ""from"": ""2026-06-02T11:23:00+00:00"", ""to"": ""2026-08-10T21:59:00+00:00"", ""bars"": 99997}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""5"", ""from"": ""2025-08-28T16:45:00+00:00"", ""to"": ""2026-08-10T21:55:00+00:00"", ""bars"": 99999}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""15"", ""from"": ""2025-09-08T10:15:00+00:00"", ""to"": ""2026-08-10T21:45:00+00:00"", ""bars"": 32303}]",0,,0,,,,,,,ok,,2026-08-25
PUB;AipTVA0rcVre8qXWbAIiwdiPvTNKXz5I,indicator,Stochastic OTT,KivancOzbilgic,0e9ea9cdca98a757e60073c2c20ee45bdf99d1135f78e99160d816dd5302d66a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-14T07:00:00+00:00,28335,1,1,,1,1,1,28336,1,,0,1.798,0.0635,,,,,,5,28335,1.0,1.0,56670,1.0,0,1.0,0,exact,,%K,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;0f06a7f8e33f4596aa09f01e1bd44324,indicator,Super OrderBlock / FVG / BoS Tools by makuchaku & eFe,makuchaku,c8c38a0d0367ac94412c9428c43c4395e05707e026494ebfc338e006eff115de,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-10T07:00:00+00:00,28143,1,1,,1,1,1,28144,1,,0,2.925,0.1039,,,,,,8,28143,1.0,1.0,225138,1.0,0,1.0,0,exact,,Pivot Top,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;e817060c26d14eb79348fa164d49e57c,indicator,SuperBollingerTrend (Expo),Zeiierman,ed7047d12ba8e4031f315d693f0e1b151bef8841ef7e2bdec7455010c7b86121,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-19T11:00:00+00:00,28583,1,1,,1,1,1,28584,1,,0,1.582,0.0553,,,,,,1,28583,1.0,1.0,28583,1.0,0,1.0,0,exact,,SuperBollingerTrend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;nlyrgnVJ8Zrisan2g01Sfv5x9RBKvpPL,indicator,SuperTrend,everget,50865e653525728caf717f962855eae10f1bf4d3651c1157e316646a3376ebe4,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,0,0.84,0.0304,,,,,,7,27613,1.0,1.0,57021,1.0,0,1.0,0,exact,,Long Stop,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;VfOPXWDHDPhORvJYRTcuHOyeqpOcRR45,indicator,SuperTrend,KivancOzbilgic,eb300e693cc5901ac46dec5e86372e8951b03cd351abe2ebb6c393872b81346a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T15:30:00+00:00,28016,1,1,,1,1,1,28017,1,,0,1.171,0.0418,,,,,,7,28016,1.0,1.0,57363,1.0,0,1.0,0,exact,,Up Trend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;47728a39dfea457aa07a603d40fbfa37,indicator,SuperTrend + Relative Volume (Kernel Optimized),fluxchart,127a082464864496b4e82dcab0f0bef7bdfc668cea8f0d8ca26296d0b5209d2c,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:00:00+00:00,27615,1,1,,1,1,1,27615,1,,0,7.476,0.2707,,,,,,5,27614,1.0,1.0,55880,1.0,0,1.0,0,exact,asin;exp;log;pow,Up direction,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;8f7cafcbf049442c913d0eadb3531263,indicator,SuperTrend AI (Clustering) [LuxAlgo],LuxAlgo,b3866b39eb543601f6be8715f1b962a1db5496e3fcdb0da2dc7b8fda292f2c18,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-09T22:30:00+00:00,28126,1,1,,1,1,1,28126,1,,0,4.603,0.1636,,,,,,2,28125,1.0,1.0,20000,1.0,0,0.99975,1,band,,Trailing Stop,1.0,7.276e-12,1.144e-16,2.153e-18,6.653e-18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;b1a9c8cab498443f960294ccf0e9ac1f,indicator,Support & Resistance Dynamic [LuxAlgo],LuxAlgo,5ad6b007efdff29371de97cd5be9fa5243c012dfdc1fe3f4fb8b5a5a26008faa,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T19:30:00+00:00,28744,1,1,,1,1,1,28745,1,,0,0.769,0.0268,,,,,,4,28744,1.0,1.0,57488,1.0,0,1.0,0,exact,,Upper Support,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;jcOgGayH6s6Pl0pmtyLz7xNd16h4D50e,indicator,Support Resistance - Dynamic,LonesomeTheBlue,0098ce670ab11c5dde43dc86a4d53d692bb0cb3c599a019a0e1a615d6b224473,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T21:30:00+00:00,28268,1,1,,1,1,1,28269,1,,0,4.793,0.1695,,,,,,3,28268,1.0,1.0,59347,1.0,0,1.0,0,exact,,Shapes,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;NqwQ0xLeEEZ4WHX8lqLUMM5M9S47EICy,indicator,Support Resistance MTF,LonesomeTheBlue,744598e3164a52c655f9863a9d53e128fe9c01a156f73b1da4b15523f8474465,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-18T11:30:00+00:00,28536,1,1,,1,1,1,28537,1,,0,1.502,0.0526,,,,,,4,28536,1.0,1.0,114104,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;UgNPprOr8h6PFHk9aC9Ydq8sV5sxMB2N,indicator,Support and Resistance,ahmad_naquib,71fc9c9b1000867843f5d8dc90cf03a4337df910e67f3c6b6c33c20f5f96aaf3,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T08:30:00+00:00,28770,1,1,,1,1,1,28771,1,,0,0.848,0.0295,,,,,,2,28770,1.0,1.0,57414,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;ad25fb10941f48b5bc2a44a6784040c6,indicator,Support and Resistance (High Volume Boxes) [ChartPrime],ChartPrime,94c22b7f563195a9b5e214b0d63aa57c98b12162a4d20955cf771df82aeb3be1,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T15:30:00+00:00,28016,1,1,,1,1,1,28017,1,,0,1.201,0.0429,,,,,,4,28016,1.0,0.997849,111823,1.0,0,1.0,0,exact,,Resistance Holds,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;dd048626775f4320945bb6cef5bad0cf,indicator,Support and Resistance (MTF) | Flux Charts,fluxchart,9eb2a31a18f7448bbea4a499b8c8282b5a92ee78c3f25949e59468d13ce85f69,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:30:00+00:00,27614,1,1,,1,1,1,27614,1,,0,1.269,0.046,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;NXS6SoOdr880Hrvh9vA36UcAjC14bOkc,indicator,Support and Resistance Levels with Breaks [LuxAlgo],LuxAlgo,29da87b72c1b7a1cc0a9e455c00068b239f1a5f45f117c333094a6af90e6f0f0,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T15:30:00+00:00,28016,1,1,,1,1,1,28017,1,,0,1.45,0.0517,,,,,,6,28016,1.0,1.0,167958,1.0,0,1.0,0,exact,,Resistance,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;e4d25a95abea4ff1b2730bdac4cf0aca,indicator,Swing Data - ADR% / RVol / PVol / Float % / Avg $ Vol,jfsrev,b44136ce3ca1f6e2646079eb2c2d8c2d0b427f2fa508b2bb459103e25de291dd,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:30:00+00:00,27618,1,1,,1,0,1,0,1,,0,13.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""W"", ""from"": ""2017-08-14T00:00:00+00:00"", ""to"": ""2026-07-27T00:00:00+00:00"", ""bars"": 468}, {""symbol"": ""SP:SPX"", ""timeframe"": ""D"", ""from"": ""2024-12-31T14:30:00+00:00"", ""to"": ""2026-07-29T13:30:00+00:00"", ""bars"": 394}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2019-07-12T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 2576}, {""symbol"": ""SPY"", ""timeframe"": ""D"", ""from"": ""2019-07-12T13:30:00+00:00"", ""to"": ""2026-07-29T13:30:00+00:00"", ""bars"": 1771}]",0,,0,,,,,,,ok,,2026-08-25
PUB;f8ca6c42838a4cc5b2123e0fdab76f0b,indicator,Swing Profile [BigBeluga],BigBeluga,9cfba1062312223a0d52b7cb52996dfbb4298d37ed08cb5f8a03ee13635bdc65,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:00:00+00:00,27615,1,1,,1,0,1,0,1,,0,0.501,0.2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;fbdefadd24d14a49a1f1e16a042fb2e7,indicator,TMA Overlay,ArtyFXC,316c19c23790ff77b4794a6c28cb114e823e8a89de2f1d4d6b365add9a177757,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T22:00:00+00:00,28029,1,1,,1,1,1,28030,1,,0,1.907,0.068,,,,,,9,28029,1.0,1.0,251893,1.0,0,1.0,0,exact,,21 SMMA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;dac6385683a34528b7c81ecb895ba075,indicator,TTrades Daily Bias [TFO],tradeforopp,82ee94aa2933ab056505df7bfeafc65541b04df775953becec662c089dc6921a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T21:00:00+00:00,28795,1,1,,1,1,1,28796,1,,0,1.067,0.0371,,,,,,8,28795,1.0,1.0,230360,1.0,0,1.0,0,exact,,PDH Raid,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;dEKjQ3Opwnpu7EDqkXaTI5zjExMcxrOL,indicator,TV Community Algo,HomelessLemon,a957991c415a9d1cc9d8b495c2a8192c85db7b77810b2c3fb02ef9dcc15e644b,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T12:00:00+00:00,28249,1,1,,1,1,1,28250,1,,0,140.362,4.9687,,,,,,23,28249,1.0,1.0,197648,1.0,0,1.0,0,exact,,Basis,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""W"", ""from"": ""2017-08-14T00:00:00+00:00"", ""to"": ""2026-08-10T00:00:00+00:00"", ""bars"": 470}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""M"", ""from"": ""2017-08-01T00:00:00+00:00"", ""to"": ""2026-08-01T00:00:00+00:00"", ""bars"": 109}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-12T00:00:00+00:00"", ""bars"": 3283}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1"", ""from"": ""2026-06-04T01:55:00+00:00"", ""to"": ""2026-08-12T12:29:00+00:00"", ""bars"": 99995}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""5"", ""from"": ""2025-08-30T07:15:00+00:00"", ""to"": ""2026-08-12T12:25:00+00:00"", ""bars"": 99999}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""15"", ""from"": ""2025-06-01T00:00:00+00:00"", ""to"": ""2026-08-12T12:15:00+00:00"", ""bars"": 42002}]",0,,0,,,,,,,ok,,2026-08-25
PUB;a4acd48b05c34822ba9c3cb11b35cd25,indicator,Target Trend [BigBeluga],BigBeluga,4298fcdbdf33a378943a982b4968f66a392f26dbcb840154536443508470b9b8,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-18T11:30:00+00:00,28536,1,1,,1,1,1,28537,1,,0,3.172,0.1112,,,,,,7,28536,1.0,1.0,58406,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;eNbFyHDmTIdGB7PEd6YGhJno5zhtmJdM,indicator,Technical Ratings,TradingView,64cb84fb8aa6998ab5c228c72656607d1b2d07c868709cb41beace3328dc9f10,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,0,7.707,0.2791,,,,,,8,27617,1.0,1.0,193299,1.0,0,1.0,0,exact,asin;exp;log;pow,Rating,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,1,0,,,,,,ok,,2026-08-25
